transaction_id,basket_id,transaction_date,transaction_time,customer_id,store_id,product_id,quantity,unit_selling_price,discount_amount,sales_amount,day_of_week
T000085273,B00031380,2025-07-07,15:51:25,C00320,S007,P0052,1,280,0,280,月
T000085274,B00031380,2025-07-07,15:51:25,C00320,S007,P0041,1,170,0,170,月
T000085275,B00031381,2024-08-13,15:57:25,C00015,S019,P0172,1,114,6,114,火
T000085276,B00031381,2024-08-13,15:57:25,C00015,S019,P0014,1,160,0,160,火
T000085277,B00031382,2024-12-30,15:53:14,C01586,S005,P0121,1,230,0,230,月
T000085278,B00031382,2024-12-30,15:53:14,C01586,S005,P0110,1,280,0,280,月
T000085279,B00031382,2024-12-30,15:53:14,C01586,S005,P0127,1,550,0,550,月
T000085280,B00031382,2024-12-30,15:53:14,C01586,S005,P0159,1,700,0,700,月
T000085281,B00031382,2024-12-30,15:53:14,C01586,S005,P0116,1,300,0,300,月
T000085282,B00031383,2025-03-30,13:06:44,C00279,S015,P0033,1,220,0,220,日
T000085283,B00031383,2025-03-30,13:06:44,C00279,S015,P0044,1,150,0,150,日
T000085284,B00031384,2025-01-30,17:36:50,C01329,S008,P0120,1,220,0,220,木
T000085285,B00031385,2024-03-03,13:10:35,C00405,S003,P0174,1,160,0,160,日
T000085286,B00031385,2024-03-03,13:10:35,C00405,S003,P0107,1,200,0,200,日
T000085287,B00031385,2024-03-03,13:10:35,C00405,S003,P0034,1,220,0,220,日
T000085288,B00031386,2025-10-12,07:52:41,C00839,S007,P0109,1,300,0,300,日
T000085289,B00031386,2025-10-12,07:52:41,C00839,S007,P0106,1,280,0,280,日
T000085290,B00031387,2024-03-30,14:10:24,C00952,S010,P0062,3,150,0,450,土
T000085291,B00031387,2024-03-30,14:10:24,C00952,S010,P0094,1,230,0,230,土
T000085292,B00031387,2024-03-30,14:10:24,C00952,S010,P0033,1,220,0,220,土
T000085293,B00031387,2024-03-30,14:10:24,C00952,S010,P0155,1,250,0,250,土
T000085294,B00031387,2024-03-30,14:10:24,C00952,S010,P0136,2,350,0,700,土
T000085295,B00031387,2024-03-30,14:10:24,C00952,S010,P0160,1,550,0,550,土
T000085296,B00031387,2024-03-30,14:10:24,C00952,S010,P0020,1,150,0,150,土
T000085297,B00031387,2024-03-30,14:10:24,C00952,S010,P0102,1,500,0,500,土
T000085298,B00031387,2024-03-30,14:10:24,C00952,S010,P0176,1,160,0,160,土
T000085299,B00031388,2025-01-01,11:44:41,C01231,S003,P0134,1,250,0,250,水
T000085300,B00031388,2025-01-01,11:44:41,C01231,S003,P0131,1,270,0,270,水
T000085301,B00031388,2025-01-01,11:44:41,C01231,S003,P0010,1,110,0,110,水
T000085302,B00031388,2025-01-01,11:44:41,C01231,S003,P0161,1,280,0,280,水
T000085303,B00031389,2025-11-15,09:40:17,C01835,S012,P0036,1,220,0,220,土
T000085304,B00031389,2025-11-15,09:40:17,C01835,S012,P0026,1,160,0,160,土
T000085305,B00031389,2025-11-15,09:40:17,C01835,S012,P0107,2,200,0,400,土
T000085306,B00031389,2025-11-15,09:40:17,C01835,S012,P0106,1,280,0,280,土
T000085307,B00031389,2025-11-15,09:40:17,C01835,S012,P0044,1,128,22,128,土
T000085308,B00031390,2024-12-30,14:49:48,C01939,S014,P0091,1,250,0,250,月
T000085309,B00031390,2024-12-30,14:49:48,C01939,S014,P0104,1,500,0,500,月
T000085310,B00031390,2024-12-30,14:49:48,C01939,S014,P0002,1,119,21,119,月
T000085311,B00031391,2024-12-07,14:32:29,C01466,S010,P0100,3,220,0,660,土
T000085312,B00031392,2024-12-07,14:55:27,C01446,S014,P0037,2,150,0,300,土
T000085313,B00031392,2024-12-07,14:55:27,C01446,S014,P0052,1,280,0,280,土
T000085314,B00031393,2025-01-24,15:45:09,C00111,S013,P0048,1,150,0,150,金
T000085315,B00031393,2025-01-24,15:45:09,C00111,S013,P0041,3,170,0,510,金
T000085316,B00031394,2024-11-20,10:41:14,C00400,S002,P0133,1,150,0,150,水
T000085317,B00031395,2024-10-26,16:06:56,C00281,S019,P0118,1,350,0,350,土
T000085318,B00031396,2025-10-18,20:38:18,C00655,S018,P0108,3,200,0,600,土
T000085319,B00031396,2025-10-18,20:38:18,C00655,S018,P0106,1,280,0,280,土
T000085320,B00031397,2026-02-24,10:09:44,C00580,S002,P0060,1,180,0,180,火
T000085321,B00031397,2026-02-24,10:09:44,C00580,S002,P0159,1,700,0,700,火
T000085322,B00031397,2026-02-24,10:09:44,C00580,S002,P0132,1,260,0,260,火
T000085323,B00031398,2025-06-16,19:59:36,C00185,S011,P0154,3,250,0,750,月
T000085324,B00031398,2025-06-16,19:59:36,C00185,S011,P0173,1,153,17,153,月
T000085325,B00031399,2024-08-21,13:23:16,C01407,S008,P0180,1,250,0,250,水
T000085326,B00031399,2024-08-21,13:23:16,C01407,S008,P0034,1,220,0,220,水
T000085327,B00031399,2024-08-21,13:23:16,C01407,S008,P0049,1,150,0,150,水
T000085328,B00031400,2026-02-25,14:55:45,C01886,S017,P0068,1,170,0,170,水
T000085329,B00031400,2026-02-25,14:55:45,C01886,S017,P0034,2,209,11,418,水
T000085330,B00031401,2025-11-01,18:51:17,C01185,S007,P0126,1,350,0,350,土
T000085331,B00031401,2025-11-01,18:51:17,C01185,S007,P0110,1,280,0,280,土
T000085332,B00031401,2025-11-01,18:51:17,C01185,S007,P0151,1,280,0,280,土
T000085333,B00031402,2025-08-29,10:33:59,C01273,S005,P0006,1,110,0,110,金
T000085334,B00031402,2025-08-29,10:33:59,C01273,S005,P0105,1,530,0,530,金
T000085335,B00031402,2025-08-29,10:33:59,C01273,S005,P0154,1,250,0,250,金
T000085336,B00031402,2025-08-29,10:33:59,C01273,S005,P0162,2,400,0,800,金
T000085337,B00031402,2025-08-29,10:33:59,C01273,S005,P0034,1,220,0,220,金
T000085338,B00031403,2026-02-19,17:02:11,C00950,S006,P0144,1,160,0,160,木
T000085339,B00031403,2026-02-19,17:02:11,C00950,S006,P0120,3,220,0,660,木
T000085340,B00031404,2025-07-20,17:47:27,C00148,S012,P0037,2,150,0,300,日
T000085341,B00031404,2025-07-20,17:47:27,C00148,S012,P0044,1,150,0,150,日
T000085342,B00031405,2024-03-04,20:44:40,C01005,S013,P0037,1,150,0,150,月
T000085343,B00031405,2024-03-04,20:44:40,C01005,S013,P0174,1,160,0,160,月
T000085344,B00031406,2024-12-10,19:38:09,C00637,S001,P0052,1,280,0,280,火
T000085345,B00031406,2024-12-10,19:38:09,C00637,S001,P0041,1,136,34,136,火
T000085346,B00031407,2025-09-20,13:46:36,C01790,S005,P0110,3,280,0,840,土
T000085347,B00031407,2025-09-20,13:46:36,C01790,S005,P0008,1,90,0,90,土
T000085348,B00031407,2025-09-20,13:46:36,C01790,S005,P0105,1,530,0,530,土
T000085349,B00031407,2025-09-20,13:46:36,C01790,S005,P0156,3,220,0,660,土
T000085350,B00031407,2025-09-20,13:46:36,C01790,S005,P0027,1,100,0,100,土
T000085351,B00031408,2025-11-16,19:45:30,C01390,S006,P0033,1,220,0,220,日
T000085352,B00031408,2025-11-16,19:45:30,C01390,S006,P0049,1,150,0,150,日
T000085353,B00031409,2024-11-11,10:11:22,C01152,S002,P0003,1,140,0,140,月
T000085354,B00031410,2024-11-13,22:17:05,C00421,S006,P0155,1,250,0,250,水
T000085355,B00031410,2024-11-13,22:17:05,C00421,S006,P0024,1,150,0,150,水
T000085356,B00031411,2024-09-23,20:57:54,C01763,S018,P0116,2,300,0,600,月
T000085357,B00031411,2024-09-23,20:57:54,C01763,S018,P0137,1,300,0,300,月
T000085358,B00031412,2026-01-23,09:46:30,C01059,S011,P0184,1,200,0,200,金
T000085359,B00031412,2026-01-23,09:46:30,C01059,S011,P0174,1,144,16,144,金
T000085360,B00031413,2025-01-18,09:02:57,C00468,S011,P0126,1,350,0,350,土
T000085361,B00031413,2025-01-18,09:02:57,C00468,S011,P0111,1,280,0,280,土
T000085362,B00031414,2024-04-11,10:47:19,C01708,S003,P0033,1,220,0,220,木
T000085363,B00031414,2024-04-11,10:47:19,C01708,S003,P0047,1,160,0,160,木
T000085364,B00031414,2024-04-11,10:47:19,C01708,S003,P0161,1,280,0,280,木
T000085365,B00031415,2026-01-08,20:20:16,C00999,S014,P0049,1,150,0,150,木
T000085366,B00031415,2026-01-08,20:20:16,C00999,S014,P0188,1,280,0,280,木
T000085367,B00031415,2026-01-08,20:20:16,C00999,S014,P0105,1,530,0,530,木
T000085368,B00031416,2025-11-25,16:43:57,C01547,S016,P0078,1,350,0,350,火
T000085369,B00031416,2025-11-25,16:43:57,C01547,S016,P0047,1,160,0,160,火
T000085370,B00031416,2025-11-25,16:43:57,C01547,S016,P0050,1,150,0,150,火
T000085371,B00031416,2025-11-25,16:43:57,C01547,S016,P0034,1,220,0,220,火
T000085372,B00031417,2024-10-19,13:43:30,C00749,S008,P0067,1,104,26,104,土
T000085373,B00031417,2024-10-19,13:43:30,C00749,S008,P0169,3,150,0,450,土
T000085374,B00031417,2024-10-19,13:43:30,C00749,S008,P0178,1,180,0,180,土
T000085375,B00031417,2024-10-19,13:43:30,C00749,S008,P0176,1,160,0,160,土
T000085376,B00031418,2024-06-27,16:20:39,C00658,S001,P0164,3,160,0,480,木
T000085377,B00031418,2024-06-27,16:20:39,C00658,S001,P0052,1,252,28,252,木
T000085378,B00031419,2024-05-16,18:05:08,C01010,S006,P0033,3,220,0,660,木
T000085379,B00031419,2024-05-16,18:05:08,C01010,S006,P0047,1,160,0,160,木
T000085380,B00031420,2024-03-28,07:10:59,C01863,S020,P0033,3,220,0,660,木
T000085381,B00031420,2024-03-28,07:10:59,C01863,S020,P0044,1,150,0,150,木
T000085382,B00031421,2025-02-11,10:06:06,C01118,S015,P0006,1,110,0,110,火
T000085383,B00031422,2025-05-05,08:31:05,C00070,S002,P0172,1,120,0,120,月
T000085384,B00031422,2025-05-05,08:31:05,C00070,S002,P0095,1,230,0,230,月
T000085385,B00031422,2025-05-05,08:31:05,C00070,S002,P0171,1,150,0,150,月
T000085386,B00031422,2025-05-05,08:31:05,C00070,S002,P0010,2,110,0,220,月
T000085387,B00031422,2025-05-05,08:31:05,C00070,S002,P0027,1,100,0,100,月
T000085388,B00031423,2024-11-06,17:26:36,C01365,S005,P0047,1,160,0,160,水
T000085389,B00031423,2024-11-06,17:26:36,C01365,S005,P0040,1,150,0,150,水
T000085390,B00031424,2024-06-15,18:09:53,C00392,S014,P0108,1,200,0,200,土
T000085391,B00031424,2024-06-15,18:09:53,C00392,S014,P0136,1,350,0,350,土
T000085392,B00031424,2024-06-15,18:09:53,C00392,S014,P0053,1,250,0,250,土
T000085393,B00031425,2025-12-04,07:30:36,C01210,S006,P0122,2,350,0,700,木
T000085394,B00031425,2025-12-04,07:30:36,C01210,S006,P0107,1,200,0,200,木
T000085395,B00031425,2025-12-04,07:30:36,C01210,S006,P0106,1,280,0,280,木
T000085396,B00031425,2025-12-04,07:30:36,C01210,S006,P0034,1,220,0,220,木
T000085397,B00031425,2025-12-04,07:30:36,C01210,S006,P0065,1,150,0,150,木
T000085398,B00031426,2025-01-31,19:40:23,C01584,S015,P0047,1,136,24,136,金
T000085399,B00031426,2025-01-31,19:40:23,C01584,S015,P0034,3,220,0,660,金
T000085400,B00031427,2025-07-09,22:21:19,C00330,S018,P0062,1,150,0,150,水
T000085401,B00031427,2025-07-09,22:21:19,C00330,S018,P0073,1,350,0,350,水
T000085402,B00031427,2025-07-09,22:21:19,C00330,S018,P0182,1,200,0,200,水
T000085403,B00031427,2025-07-09,22:21:19,C00330,S018,P0040,1,150,0,150,水
T000085404,B00031427,2025-07-09,22:21:19,C00330,S018,P0007,1,110,0,110,水
T000085405,B00031427,2025-07-09,22:21:19,C00330,S018,P0046,1,150,0,150,水
T000085406,B00031428,2024-05-07,13:37:21,C01962,S004,P0131,1,270,0,270,火
T000085407,B00031428,2024-05-07,13:37:21,C01962,S004,P0161,1,280,0,280,火
T000085408,B00031429,2024-11-25,18:40:08,C01360,S017,P0033,1,220,0,220,月
T000085409,B00031429,2024-11-25,18:40:08,C01360,S017,P0103,1,475,25,475,月
T000085410,B00031430,2025-08-24,11:04:48,C00203,S002,P0109,1,300,0,300,日
T000085411,B00031430,2025-08-24,11:04:48,C00203,S002,P0106,1,280,0,280,日
T000085412,B00031431,2025-12-02,19:29:37,C01367,S007,P0075,1,280,0,280,火
T000085413,B00031431,2025-12-02,19:29:37,C01367,S007,P0121,1,230,0,230,火
T000085414,B00031431,2025-12-02,19:29:37,C01367,S007,P0178,1,180,0,180,火
T000085415,B00031431,2025-12-02,19:29:37,C01367,S007,P0129,1,150,0,150,火
T000085416,B00031431,2025-12-02,19:29:37,C01367,S007,P0188,1,280,0,280,火
T000085417,B00031432,2025-09-19,16:56:14,C00192,S017,P0104,1,500,0,500,金
T000085418,B00031432,2025-09-19,16:56:14,C00192,S017,P0156,1,220,0,220,金
T000085419,B00031433,2024-09-25,22:05:13,C01108,S016,P0149,2,380,0,760,水
T000085420,B00031434,2024-05-20,20:03:30,C00516,S007,P0033,1,198,22,198,月
T000085421,B00031434,2024-05-20,20:03:30,C00516,S007,P0174,1,160,0,160,月
T000085422,B00031435,2025-10-10,10:01:35,C01993,S006,P0039,1,170,0,170,金
T000085423,B00031436,2025-07-18,16:32:38,C01547,S012,P0090,1,400,0,400,金
T000085424,B00031436,2025-07-18,16:32:38,C01547,S012,P0153,1,250,0,250,金
T000085425,B00031437,2025-03-19,17:54:45,C00916,S006,P0049,3,150,0,450,水
T000085426,B00031438,2025-04-28,16:06:16,C00104,S001,P0064,1,250,0,250,月
T000085427,B00031438,2025-04-28,16:06:16,C00104,S001,P0036,1,209,11,209,月
T000085428,B00031438,2025-04-28,16:06:16,C00104,S001,P0010,1,110,0,110,月
T000085429,B00031438,2025-04-28,16:06:16,C00104,S001,P0052,1,280,0,280,月
T000085430,B00031438,2025-04-28,16:06:16,C00104,S001,P0112,1,200,0,200,月
T000085431,B00031438,2025-04-28,16:06:16,C00104,S001,P0027,1,100,0,100,月
T000085432,B00031438,2025-04-28,16:06:16,C00104,S001,P0175,1,160,0,160,月
T000085433,B00031438,2025-04-28,16:06:16,C00104,S001,P0065,1,150,0,150,月
T000085434,B00031439,2025-10-21,19:29:47,C01268,S005,P0115,3,250,0,750,火
T000085435,B00031439,2025-10-21,19:29:47,C01268,S005,P0140,1,450,0,450,火
T000085436,B00031439,2025-10-21,19:29:47,C01268,S005,P0007,1,110,0,110,火
T000085437,B00031440,2024-11-05,19:23:14,C00948,S020,P0056,1,150,0,150,火
T000085438,B00031440,2024-11-05,19:23:14,C00948,S020,P0062,1,150,0,150,火
T000085439,B00031440,2024-11-05,19:23:14,C00948,S020,P0005,1,140,0,140,火
T000085440,B00031441,2025-10-17,20:10:04,C00426,S001,P0154,1,250,0,250,金
T000085441,B00031441,2025-10-17,20:10:04,C00426,S001,P0103,1,500,0,500,金
T000085442,B00031442,2025-03-17,14:26:38,C00003,S001,P0036,1,220,0,220,月
T000085443,B00031442,2025-03-17,14:26:38,C00003,S001,P0049,1,150,0,150,月
T000085444,B00031443,2025-07-31,20:18:01,C01630,S014,P0052,1,280,0,280,木
T000085445,B00031443,2025-07-31,20:18:01,C01630,S014,P0040,1,150,0,150,木
T000085446,B00031444,2024-12-01,14:30:38,C01081,S012,P0175,1,160,0,160,日
T000085447,B00031444,2024-12-01,14:30:38,C01081,S012,P0127,1,468,82,468,日
T000085448,B00031444,2024-12-01,14:30:38,C01081,S012,P0113,1,280,0,280,日
T000085449,B00031445,2025-08-13,21:53:37,C01220,S004,P0084,1,280,0,280,水
T000085450,B00031445,2025-08-13,21:53:37,C01220,S004,P0048,1,120,30,120,水
T000085451,B00031446,2025-04-08,10:48:31,C01626,S006,P0108,3,200,0,600,火
T000085452,B00031446,2025-04-08,10:48:31,C01626,S006,P0162,1,400,0,400,火
T000085453,B00031446,2025-04-08,10:48:31,C01626,S006,P0106,1,280,0,280,火
T000085454,B00031447,2024-04-30,16:50:05,C01262,S014,P0108,1,200,0,200,火
T000085455,B00031447,2024-04-30,16:50:05,C01262,S014,P0106,2,266,14,532,火
T000085456,B00031448,2024-04-08,13:09:05,C00926,S008,P0155,1,250,0,250,月
T000085457,B00031448,2024-04-08,13:09:05,C00926,S008,P0103,1,500,0,500,月
T000085458,B00031449,2026-01-30,20:52:44,C00633,S008,P0087,1,300,0,300,金
T000085459,B00031450,2024-03-29,18:03:24,C00700,S018,P0109,1,300,0,300,金
T000085460,B00031450,2024-03-29,18:03:24,C00700,S018,P0106,1,280,0,280,金
T000085461,B00031451,2024-04-12,13:35:03,C00886,S006,P0169,1,150,0,150,金
T000085462,B00031451,2024-04-12,13:35:03,C00886,S006,P0116,2,300,0,600,金
T000085463,B00031451,2024-04-12,13:35:03,C00886,S006,P0142,1,120,0,120,金
T000085464,B00031451,2024-04-12,13:35:03,C00886,S006,P0016,1,128,22,128,金
T000085465,B00031451,2024-04-12,13:35:03,C00886,S006,P0135,1,280,0,280,金
T000085466,B00031452,2025-09-16,10:13:22,C00443,S002,P0177,1,150,0,150,火
T000085467,B00031452,2025-09-16,10:13:22,C00443,S002,P0134,1,250,0,250,火
T000085468,B00031452,2025-09-16,10:13:22,C00443,S002,P0150,1,380,0,380,火
T000085469,B00031453,2026-01-20,12:45:35,C00895,S018,P0183,1,280,0,280,火
T000085470,B00031453,2026-01-20,12:45:35,C00895,S018,P0047,1,160,0,160,火
T000085471,B00031453,2026-01-20,12:45:35,C00895,S018,P0036,2,220,0,440,火
T000085472,B00031454,2024-09-22,15:53:45,C01057,S014,P0126,3,350,0,1050,日
T000085473,B00031454,2024-09-22,15:53:45,C01057,S014,P0129,1,150,0,150,日
T000085474,B00031455,2024-04-29,09:15:57,C00039,S017,P0162,1,400,0,400,月
T000085475,B00031455,2024-04-29,09:15:57,C00039,S017,P0130,1,280,0,280,月
T000085476,B00031456,2025-03-19,18:44:32,C00600,S019,P0032,1,220,0,220,水
T000085477,B00031456,2025-03-19,18:44:32,C00600,S019,P0107,1,200,0,200,水
T000085478,B00031456,2025-03-19,18:44:32,C00600,S019,P0106,1,280,0,280,水
T000085479,B00031457,2025-04-11,18:10:20,C00626,S020,P0082,1,250,0,250,金
T000085480,B00031457,2025-04-11,18:10:20,C00626,S020,P0010,1,110,0,110,金
T000085481,B00031457,2025-04-11,18:10:20,C00626,S020,P0130,1,280,0,280,金
T000085482,B00031458,2024-06-28,10:35:11,C00886,S017,P0161,1,252,28,252,金
T000085483,B00031458,2024-06-28,10:35:11,C00886,S017,P0130,1,280,0,280,金
T000085484,B00031459,2024-04-24,14:36:22,C00340,S008,P0045,1,143,7,143,水
T000085485,B00031459,2024-04-24,14:36:22,C00340,S008,P0040,1,150,0,150,水
T000085486,B00031459,2024-04-24,14:36:22,C00340,S008,P0048,1,150,0,150,水
T000085487,B00031459,2024-04-24,14:36:22,C00340,S008,P0156,1,220,0,220,水
T000085488,B00031460,2024-05-19,17:51:30,C01653,S010,P0078,2,350,0,700,日
T000085489,B00031460,2024-05-19,17:51:30,C01653,S010,P0109,1,300,0,300,日
T000085490,B00031460,2024-05-19,17:51:30,C01653,S010,P0106,2,280,0,560,日
T000085491,B00031461,2024-12-08,22:57:02,C00085,S002,P0158,1,700,0,700,日
T000085492,B00031461,2024-12-08,22:57:02,C00085,S002,P0111,2,280,0,560,日
T000085493,B00031461,2024-12-08,22:57:02,C00085,S002,P0058,1,200,0,200,日
T000085494,B00031461,2024-12-08,22:57:02,C00085,S002,P0096,1,230,0,230,日
T000085495,B00031462,2024-04-08,14:26:54,C01458,S009,P0033,1,220,0,220,月
T000085496,B00031462,2024-04-08,14:26:54,C01458,S009,P0049,1,150,0,150,月
T000085497,B00031463,2025-10-11,09:15:17,C00988,S019,P0158,1,700,0,700,土
T000085498,B00031463,2025-10-11,09:15:17,C00988,S019,P0130,1,238,42,238,土
T000085499,B00031464,2025-08-28,10:21:31,C01593,S009,P0115,1,250,0,250,木
T000085500,B00031464,2025-08-28,10:21:31,C01593,S009,P0036,1,220,0,220,木
T000085501,B00031465,2024-08-22,11:32:32,C01014,S015,P0076,1,350,0,350,木
T000085502,B00031465,2024-08-22,11:32:32,C01014,S015,P0035,1,260,0,260,木
T000085503,B00031466,2025-02-03,13:13:56,C01754,S002,P0126,1,350,0,350,月
T000085504,B00031466,2025-02-03,13:13:56,C01754,S002,P0110,1,280,0,280,月
T000085505,B00031467,2025-10-14,11:44:13,C00857,S012,P0047,1,160,0,160,火
T000085506,B00031467,2025-10-14,11:44:13,C00857,S012,P0185,2,280,0,560,火
T000085507,B00031467,2025-10-14,11:44:13,C00857,S012,P0172,1,120,0,120,火
T000085508,B00031467,2025-10-14,11:44:13,C00857,S012,P0095,1,230,0,230,火
T000085509,B00031467,2025-10-14,11:44:13,C00857,S012,P0029,1,160,0,160,火
T000085510,B00031467,2025-10-14,11:44:13,C00857,S012,P0035,1,260,0,260,火
T000085511,B00031468,2024-09-14,11:17:52,C01136,S002,P0174,1,160,0,160,土
T000085512,B00031468,2024-09-14,11:17:52,C01136,S002,P0128,1,220,0,220,土
T000085513,B00031468,2024-09-14,11:17:52,C01136,S002,P0017,1,150,0,150,土
T000085514,B00031469,2026-01-26,14:06:21,C01318,S003,P0067,1,130,0,130,月
T000085515,B00031470,2025-12-20,17:41:19,C01657,S009,P0040,3,150,0,450,土
T000085516,B00031470,2025-12-20,17:41:19,C01657,S009,P0171,3,150,0,450,土
T000085517,B00031470,2025-12-20,17:41:19,C01657,S009,P0071,1,320,0,320,土
T000085518,B00031470,2025-12-20,17:41:19,C01657,S009,P0037,1,150,0,150,土
T000085519,B00031470,2025-12-20,17:41:19,C01657,S009,P0044,1,150,0,150,土
T000085520,B00031471,2025-07-11,14:37:25,C01513,S016,P0090,1,400,0,400,金
T000085521,B00031472,2025-04-15,15:01:38,C01846,S009,P0081,1,250,0,250,火
T000085522,B00031472,2025-04-15,15:01:38,C01846,S009,P0033,1,220,0,220,火
T000085523,B00031473,2024-03-06,15:30:21,C01951,S010,P0015,2,160,0,320,水
T000085524,B00031474,2025-09-08,14:30:31,C00753,S010,P0007,1,110,0,110,月
T000085525,B00031475,2025-05-05,21:38:35,C01956,S006,P0155,1,250,0,250,月
T000085526,B00031475,2025-05-05,21:38:35,C01956,S006,P0103,1,475,25,475,月
T000085527,B00031476,2025-07-12,18:48:52,C01673,S010,P0127,1,550,0,550,土
T000085528,B00031476,2025-07-12,18:48:52,C01673,S010,P0029,3,160,0,480,土
T000085529,B00031476,2025-07-12,18:48:52,C01673,S010,P0113,1,280,0,280,土
T000085530,B00031477,2025-09-24,18:50:13,C00444,S009,P0126,1,350,0,350,水
T000085531,B00031477,2025-09-24,18:50:13,C00444,S009,P0112,3,200,0,600,水
T000085532,B00031478,2024-08-27,13:49:51,C01500,S016,P0158,3,700,0,2100,火
T000085533,B00031478,2024-08-27,13:49:51,C01500,S016,P0131,1,270,0,270,火
T000085534,B00031479,2025-05-06,09:46:34,C00855,S012,P0174,1,160,0,160,火
T000085535,B00031479,2025-05-06,09:46:34,C00855,S012,P0034,1,220,0,220,火
T000085536,B00031480,2025-07-22,18:30:09,C01807,S020,P0179,1,440,110,440,火
T000085537,B00031480,2025-07-22,18:30:09,C01807,S020,P0048,1,150,0,150,火
T000085538,B00031480,2025-07-22,18:30:09,C01807,S020,P0004,1,140,0,140,火
T000085539,B00031480,2025-07-22,18:30:09,C01807,S020,P0041,2,170,0,340,火
T000085540,B00031480,2025-07-22,18:30:09,C01807,S020,P0035,1,260,0,260,火
T000085541,B00031481,2024-08-19,09:39:23,C01330,S015,P0001,1,140,0,140,月
T000085542,B00031481,2024-08-19,09:39:23,C01330,S015,P0161,1,280,0,280,月
T000085543,B00031482,2024-09-11,09:30:59,C01469,S014,P0078,1,350,0,350,水
T000085544,B00031482,2024-09-11,09:30:59,C01469,S014,P0101,1,230,0,230,水
T000085545,B00031483,2025-10-29,17:04:45,C00552,S003,P0107,1,200,0,200,水
T000085546,B00031483,2025-10-29,17:04:45,C00552,S003,P0106,1,280,0,280,水
T000085547,B00031484,2026-02-14,13:35:56,C00644,S019,P0054,2,150,0,300,土
T000085548,B00031484,2026-02-14,13:35:56,C00644,S019,P0062,1,150,0,150,土
T000085549,B00031484,2026-02-14,13:35:56,C00644,S019,P0007,3,110,0,330,土
T000085550,B00031484,2026-02-14,13:35:56,C00644,S019,P0126,1,280,70,280,土
T000085551,B00031485,2024-07-14,11:48:10,C00470,S015,P0039,1,170,0,170,日
T000085552,B00031485,2024-07-14,11:48:10,C00470,S015,P0113,2,280,0,560,日
T000085553,B00031485,2024-07-14,11:48:10,C00470,S015,P0128,1,220,0,220,日
T000085554,B00031485,2024-07-14,11:48:10,C00470,S015,P0048,1,150,0,150,日
T000085555,B00031486,2024-03-16,20:36:48,C00805,S004,P0047,1,160,0,160,土
T000085556,B00031486,2024-03-16,20:36:48,C00805,S004,P0140,1,450,0,450,土
T000085557,B00031486,2024-03-16,20:36:48,C00805,S004,P0164,1,160,0,160,土
T000085558,B00031487,2026-01-23,18:38:09,C01797,S017,P0114,1,230,0,230,金
T000085559,B00031487,2026-01-23,18:38:09,C01797,S017,P0096,1,230,0,230,金
T000085560,B00031487,2026-01-23,18:38:09,C01797,S017,P0009,1,120,0,120,金
T000085561,B00031487,2026-01-23,18:38:09,C01797,S017,P0128,1,220,0,220,金
T000085562,B00031487,2026-01-23,18:38:09,C01797,S017,P0151,1,280,0,280,金
T000085563,B00031487,2026-01-23,18:38:09,C01797,S017,P0049,1,150,0,150,金
T000085564,B00031488,2024-06-02,07:50:07,C00056,S001,P0027,2,100,0,200,日
T000085565,B00031489,2024-05-20,10:40:17,C00112,S007,P0081,1,250,0,250,月
T000085566,B00031489,2024-05-20,10:40:17,C00112,S007,P0095,1,207,23,207,月
T000085567,B00031490,2024-09-26,08:34:30,C00166,S001,P0001,1,112,28,112,木
T000085568,B00031490,2024-09-26,08:34:30,C00166,S001,P0064,2,250,0,500,木
T000085569,B00031490,2024-09-26,08:34:30,C00166,S001,P0018,1,150,0,150,木
T000085570,B00031491,2024-05-02,19:27:27,C01293,S009,P0033,1,220,0,220,木
T000085571,B00031491,2024-05-02,19:27:27,C01293,S009,P0044,2,150,0,300,木
T000085572,B00031492,2025-11-01,09:18:46,C00932,S002,P0037,1,150,0,150,土
T000085573,B00031492,2025-11-01,09:18:46,C00932,S002,P0097,2,220,0,440,土
T000085574,B00031492,2025-11-01,09:18:46,C00932,S002,P0174,1,160,0,160,土
T000085575,B00031492,2025-11-01,09:18:46,C00932,S002,P0047,1,160,0,160,土
T000085576,B00031493,2025-03-18,12:46:05,C01345,S016,P0033,1,220,0,220,火
T000085577,B00031493,2025-03-18,12:46:05,C01345,S016,P0049,1,150,0,150,火
T000085578,B00031494,2024-06-09,22:33:50,C01997,S007,P0134,1,250,0,250,日
T000085579,B00031495,2025-06-23,13:48:42,C00295,S019,P0146,1,450,0,450,月
T000085580,B00031495,2025-06-23,13:48:42,C00295,S019,P0033,1,220,0,220,月
T000085581,B00031495,2025-06-23,13:48:42,C00295,S019,P0045,1,150,0,150,月
T000085582,B00031495,2025-06-23,13:48:42,C00295,S019,P0143,1,160,0,160,月
T000085583,B00031496,2024-07-10,09:10:55,C01780,S013,P0037,1,150,0,150,水
T000085584,B00031496,2024-07-10,09:10:55,C01780,S013,P0052,3,280,0,840,水
T000085585,B00031497,2025-04-06,17:19:53,C01687,S013,P0110,1,280,0,280,日
T000085586,B00031497,2025-04-06,17:19:53,C01687,S013,P0107,1,200,0,200,日
T000085587,B00031498,2025-03-12,15:56:17,C01337,S011,P0071,3,320,0,960,水
T000085588,B00031498,2025-03-12,15:56:17,C01337,S011,P0052,1,266,14,266,水
