inventory_date,store_id,product_id,stock_quantity,reorder_point,safety_stock,days_of_supply,last_replenishment_date
2026-02-28,S008,P0005,3,2,1,7.0,2026-02-21
2026-02-28,S008,P0006,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0007,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0008,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0009,2,2,1,8.9,2026-02-27
2026-02-28,S008,P0010,2,2,1,7.8,2026-02-20
2026-02-28,S008,P0011,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0012,6,2,1,12.0,2026-02-27
2026-02-28,S008,P0013,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0014,6,2,1,12.6,2026-02-23
2026-02-28,S008,P0015,1,2,1,4.5,2026-02-26
2026-02-28,S008,P0016,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0017,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0018,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0019,5,2,1,10.9,2026-02-24
2026-02-28,S008,P0020,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0021,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0022,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0023,1,2,1,3.2,2026-02-22
2026-02-28,S008,P0024,2,2,1,6.1,2026-02-21
2026-02-28,S008,P0025,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0026,1,2,1,3.7,2026-02-24
2026-02-28,S008,P0027,0,2,1,0.0,2026-02-19
2026-02-28,S008,P0028,3,2,1,7.9,2026-02-28
2026-02-28,S008,P0029,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0030,1,2,1,5.0,2026-02-25
2026-02-28,S008,P0031,1,2,1,2.8,2026-02-24
2026-02-28,S008,P0032,1,2,1,3.4,2026-02-21
2026-02-28,S008,P0033,1,2,1,7.5,2026-02-28
2026-02-28,S008,P0034,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0035,1,2,1,10.0,2026-02-28
2026-02-28,S008,P0036,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0037,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0038,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0039,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0040,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0041,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0042,1,2,1,10.0,2026-02-23
2026-02-28,S008,P0043,1,2,1,6.7,2026-02-24
2026-02-28,S008,P0044,1,2,1,5.0,2026-02-25
2026-02-28,S008,P0045,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0046,0,2,1,0.0,2026-02-19
2026-02-28,S008,P0047,1,2,1,6.0,2026-02-20
2026-02-28,S008,P0048,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0049,1,2,1,6.0,2026-02-23
2026-02-28,S008,P0050,2,2,1,6.7,2026-02-24
2026-02-28,S008,P0051,1,2,1,2.9,2026-02-23
2026-02-28,S008,P0052,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0053,1,2,1,4.3,2026-02-28
2026-02-28,S008,P0054,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0055,1,2,1,15.0,2026-02-28
2026-02-28,S008,P0056,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0057,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0058,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0059,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0060,3,2,1,8.7,2026-02-23
2026-02-28,S008,P0061,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0062,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0063,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0064,2,2,1,12.5,2026-02-23
2026-02-28,S008,P0065,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0066,1,2,1,3.8,2026-02-23
2026-02-28,S008,P0067,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0068,1,2,1,3.3,2026-02-28
2026-02-28,S008,P0069,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0070,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0071,6,3,1,12.4,2026-02-25
2026-02-28,S008,P0072,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0073,2,2,1,4.4,2026-02-28
2026-02-28,S008,P0074,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0075,3,2,1,11.1,2026-02-19
2026-02-28,S008,P0076,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0077,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0078,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0079,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0080,1,2,1,5.1,2026-02-26
2026-02-28,S008,P0081,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0082,1,2,1,7.5,2026-02-24
2026-02-28,S008,P0083,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0084,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0085,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0086,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0087,0,2,1,0.0,2026-02-19
2026-02-28,S008,P0088,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0089,1,2,1,6.0,2026-02-20
2026-02-28,S008,P0090,1,2,1,5.0,2026-02-24
2026-02-28,S008,P0091,4,3,1,8.7,2026-02-19
2026-02-28,S008,P0092,2,2,1,4.6,2026-02-21
2026-02-28,S008,P0093,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0094,5,3,1,11.0,2026-02-21
2026-02-28,S008,P0095,0,2,1,0.0,2026-02-19
2026-02-28,S008,P0096,2,2,1,9.6,2026-02-18
2026-02-28,S008,P0097,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0098,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0099,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0100,5,2,1,12.4,2026-02-18
2026-02-28,S008,P0101,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0102,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0103,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0104,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0105,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0106,1,2,1,3.3,2026-02-19
2026-02-28,S008,P0107,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0108,1,2,1,3.8,2026-02-21
2026-02-28,S008,P0109,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0110,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0111,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0112,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0113,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0114,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0115,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0116,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0117,3,2,1,6.7,2026-02-26
2026-02-28,S008,P0118,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0119,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0120,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0121,5,2,1,10.7,2026-02-21
2026-02-28,S008,P0122,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0123,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0124,1,2,1,3.3,2026-02-27
2026-02-28,S008,P0125,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0126,1,2,1,5.0,2026-02-19
2026-02-28,S008,P0127,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0128,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0129,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0130,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0131,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0132,1,2,1,10.0,2026-02-18
2026-02-28,S008,P0133,1,2,1,6.0,2026-02-27
2026-02-28,S008,P0134,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0135,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0136,1,2,1,3.4,2026-02-26
2026-02-28,S008,P0137,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0138,4,2,1,9.4,2026-02-27
2026-02-28,S008,P0139,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0140,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0141,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0142,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0143,2,2,1,7.0,2026-02-25
2026-02-28,S008,P0144,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0145,2,2,1,4.5,2026-02-24
2026-02-28,S008,P0146,3,2,1,13.3,2026-02-23
2026-02-28,S008,P0147,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0148,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0149,1,2,1,3.1,2026-02-22
2026-02-28,S008,P0150,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0151,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0152,1,2,1,4.3,2026-02-19
2026-02-28,S008,P0153,0,2,1,0.0,2026-02-19
2026-02-28,S008,P0154,1,2,1,5.0,2026-02-18
2026-02-28,S008,P0155,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0156,3,2,1,12.1,2026-02-27
2026-02-28,S008,P0157,0,2,1,0.0,2026-02-25
2026-02-28,S008,P0158,0,2,1,0.0,2026-02-28
2026-02-28,S008,P0159,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0160,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0161,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0162,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0163,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0164,4,2,1,12.0,2026-02-18
2026-02-28,S008,P0165,5,2,1,11.8,2026-02-23
2026-02-28,S008,P0166,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0167,3,2,1,9.5,2026-02-23
2026-02-28,S008,P0168,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0169,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0170,0,2,1,0.0,2026-02-20
2026-02-28,S008,P0171,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0172,0,2,1,0.0,2026-02-23
2026-02-28,S008,P0173,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0174,1,2,1,7.5,2026-02-23
2026-02-28,S008,P0175,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0176,3,2,1,10.0,2026-02-26
2026-02-28,S008,P0177,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0178,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0179,0,2,1,0.0,2026-02-26
2026-02-28,S008,P0180,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0181,0,2,1,0.0,2026-02-21
2026-02-28,S008,P0182,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0183,2,2,1,5.2,2026-02-18
2026-02-28,S008,P0184,4,2,1,10.8,2026-02-26
2026-02-28,S008,P0185,0,2,1,0.0,2026-02-18
2026-02-28,S008,P0186,0,2,1,0.0,2026-02-27
2026-02-28,S008,P0187,0,2,1,0.0,2026-02-22
2026-02-28,S008,P0188,1,2,1,10.0,2026-02-22
2026-02-28,S008,P0189,1,2,1,7.5,2026-02-28
2026-02-28,S008,P0190,4,2,1,8.7,2026-02-26
2026-02-28,S008,P0191,0,2,1,0.0,2026-02-24
2026-02-28,S008,P0192,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0001,2,2,1,4.6,2026-02-21
2026-02-28,S009,P0002,2,2,1,5.1,2026-02-28
2026-02-28,S009,P0003,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0004,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0005,1,2,1,3.2,2026-02-28
2026-02-28,S009,P0006,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0007,5,2,1,11.7,2026-02-26
2026-02-28,S009,P0008,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0009,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0010,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0011,1,2,1,5.4,2026-02-23
2026-02-28,S009,P0012,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0013,1,2,1,3.5,2026-02-19
2026-02-28,S009,P0014,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0015,2,2,1,6.4,2026-02-21
2026-02-28,S009,P0016,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0017,1,2,1,10.0,2026-02-19
2026-02-28,S009,P0018,2,3,1,4.1,2026-02-18
2026-02-28,S009,P0019,2,2,1,4.2,2026-02-18
2026-02-28,S009,P0020,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0021,1,2,1,5.3,2026-02-21
2026-02-28,S009,P0022,3,2,1,6.5,2026-02-25
2026-02-28,S009,P0023,1,2,1,3.2,2026-02-28
2026-02-28,S009,P0024,4,2,1,11.2,2026-02-21
2026-02-28,S009,P0025,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0026,1,2,1,2.4,2026-02-24
2026-02-28,S009,P0027,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0028,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0029,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0030,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0031,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0032,2,2,1,4.3,2026-02-23
2026-02-28,S009,P0033,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0034,0,2,1,0.0,2026-02-28
2026-02-28,S009,P0035,1,2,1,3.1,2026-02-27
2026-02-28,S009,P0036,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0037,4,2,1,8.4,2026-02-25
2026-02-28,S009,P0038,1,2,1,3.2,2026-02-18
2026-02-28,S009,P0039,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0040,1,2,1,6.0,2026-02-20
2026-02-28,S009,P0041,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0042,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0043,2,2,1,12.2,2026-02-22
2026-02-28,S009,P0044,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0045,1,2,1,4.3,2026-02-23
2026-02-28,S009,P0046,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0047,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0048,2,2,1,10.5,2026-02-26
2026-02-28,S009,P0049,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0050,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0051,2,2,1,4.6,2026-02-21
2026-02-28,S009,P0052,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0053,2,2,1,5.8,2026-02-25
2026-02-28,S009,P0054,1,2,1,2.4,2026-02-21
2026-02-28,S009,P0055,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0056,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0057,3,2,1,9.3,2026-02-18
2026-02-28,S009,P0058,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0059,2,2,1,9.2,2026-02-23
2026-02-28,S009,P0060,1,2,1,10.0,2026-02-23
2026-02-28,S009,P0061,2,2,1,7.6,2026-02-21
2026-02-28,S009,P0062,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0063,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0064,2,2,1,5.8,2026-02-24
2026-02-28,S009,P0065,4,2,1,8.4,2026-02-27
2026-02-28,S009,P0066,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0067,1,2,1,2.9,2026-02-24
2026-02-28,S009,P0068,2,2,1,6.7,2026-02-25
2026-02-28,S009,P0069,5,2,1,13.1,2026-02-27
2026-02-28,S009,P0070,2,2,1,8.1,2026-02-28
2026-02-28,S009,P0071,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0072,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0073,1,2,1,10.0,2026-02-23
2026-02-28,S009,P0074,3,2,1,10.0,2026-02-26
2026-02-28,S009,P0075,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0076,3,2,1,7.5,2026-02-28
2026-02-28,S009,P0077,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0078,1,3,1,2.1,2026-02-23
2026-02-28,S009,P0079,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0080,1,2,1,10.0,2026-02-26
2026-02-28,S009,P0081,2,2,1,10.3,2026-02-25
2026-02-28,S009,P0082,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0083,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0084,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0085,0,2,1,0.0,2026-02-28
2026-02-28,S009,P0086,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0087,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0088,0,2,1,0.0,2026-02-28
2026-02-28,S009,P0089,3,2,1,8.2,2026-02-25
2026-02-28,S009,P0090,1,2,1,6.5,2026-02-27
2026-02-28,S009,P0091,4,2,1,11.1,2026-02-22
2026-02-28,S009,P0092,1,2,1,5.8,2026-02-26
2026-02-28,S009,P0093,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0094,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0095,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0096,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0097,4,2,1,9.8,2026-02-26
2026-02-28,S009,P0098,2,2,1,8.9,2026-02-24
2026-02-28,S009,P0099,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0100,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0101,2,2,1,4.0,2026-02-28
2026-02-28,S009,P0102,1,2,1,15.0,2026-02-27
2026-02-28,S009,P0103,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0104,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0105,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0106,3,3,1,5.6,2026-02-26
2026-02-28,S009,P0107,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0108,1,2,1,6.0,2026-02-28
2026-02-28,S009,P0109,1,2,1,4.3,2026-02-19
2026-02-28,S009,P0110,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0111,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0112,1,2,1,7.5,2026-02-26
2026-02-28,S009,P0113,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0114,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0115,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0116,3,2,1,9.1,2026-02-18
2026-02-28,S009,P0117,2,2,1,5.0,2026-02-18
2026-02-28,S009,P0118,2,2,1,7.4,2026-02-25
2026-02-28,S009,P0119,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0120,4,2,1,10.5,2026-02-21
2026-02-28,S009,P0121,1,2,1,7.8,2026-02-23
2026-02-28,S009,P0122,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0123,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0124,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0125,5,2,1,11.6,2026-02-23
2026-02-28,S009,P0126,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0127,3,2,1,8.2,2026-02-28
2026-02-28,S009,P0128,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0129,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0130,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0131,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0132,0,2,1,0.0,2026-02-28
2026-02-28,S009,P0133,1,2,1,7.7,2026-02-28
2026-02-28,S009,P0134,1,2,1,10.0,2026-02-19
2026-02-28,S009,P0135,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0136,5,2,1,11.8,2026-02-21
2026-02-28,S009,P0137,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0138,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0139,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0140,5,2,1,10.3,2026-02-19
2026-02-28,S009,P0141,1,2,1,5.8,2026-02-27
2026-02-28,S009,P0142,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0143,1,2,1,6.0,2026-02-21
2026-02-28,S009,P0144,0,2,1,0.0,2026-02-28
2026-02-28,S009,P0145,4,2,1,9.4,2026-02-25
2026-02-28,S009,P0146,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0147,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0148,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0149,0,2,1,0.0,2026-02-27
2026-02-28,S009,P0150,4,2,1,10.5,2026-02-24
2026-02-28,S009,P0151,5,2,1,11.1,2026-02-26
2026-02-28,S009,P0152,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0153,1,2,1,5.5,2026-02-28
2026-02-28,S009,P0154,1,2,1,30.0,2026-02-23
2026-02-28,S009,P0155,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0156,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0157,5,2,1,12.5,2026-02-26
2026-02-28,S009,P0158,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0159,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0160,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0161,0,2,1,0.0,2026-02-28
2026-02-28,S009,P0162,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0163,1,2,1,4.6,2026-02-27
2026-02-28,S009,P0164,0,2,1,0.0,2026-02-23
2026-02-28,S009,P0165,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0166,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0167,4,2,1,11.6,2026-02-27
2026-02-28,S009,P0168,1,2,1,4.2,2026-02-24
2026-02-28,S009,P0169,5,2,1,10.3,2026-02-26
2026-02-28,S009,P0170,0,2,1,0.0,2026-02-26
2026-02-28,S009,P0171,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0172,2,2,1,8.4,2026-02-20
2026-02-28,S009,P0173,1,2,1,6.2,2026-02-21
2026-02-28,S009,P0174,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0175,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0176,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0177,0,3,1,0.0,2026-02-24
2026-02-28,S009,P0178,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0179,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0180,0,2,1,0.0,2026-02-21
2026-02-28,S009,P0181,0,2,1,0.0,2026-02-24
2026-02-28,S009,P0182,0,2,1,0.0,2026-02-25
2026-02-28,S009,P0183,2,2,1,5.0,2026-02-23
2026-02-28,S009,P0184,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0185,2,2,1,8.3,2026-02-22
2026-02-28,S009,P0186,0,2,1,0.0,2026-02-22
2026-02-28,S009,P0187,2,2,1,6.9,2026-02-21
2026-02-28,S009,P0188,0,2,1,0.0,2026-02-20
2026-02-28,S009,P0189,1,2,1,10.0,2026-02-19
2026-02-28,S009,P0190,0,2,1,0.0,2026-02-19
2026-02-28,S009,P0191,0,2,1,0.0,2026-02-18
2026-02-28,S009,P0192,5,2,1,10.8,2026-02-18
2026-02-28,S010,P0001,2,2,1,10.2,2026-02-24
2026-02-28,S010,P0002,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0003,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0004,1,2,1,7.5,2026-02-18
2026-02-28,S010,P0005,6,2,1,12.6,2026-02-21
2026-02-28,S010,P0006,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0007,1,2,1,4.7,2026-02-23
2026-02-28,S010,P0008,1,2,1,7.5,2026-02-24
2026-02-28,S010,P0009,1,2,1,5.6,2026-02-18
2026-02-28,S010,P0010,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0011,0,2,1,0.0,2026-02-24
2026-02-28,S010,P0012,1,2,1,5.9,2026-02-19
2026-02-28,S010,P0013,4,2,1,9.3,2026-02-24
2026-02-28,S010,P0014,1,2,1,9.6,2026-02-26
2026-02-28,S010,P0015,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0016,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0017,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0018,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0019,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0020,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0021,0,2,1,0.0,2026-02-18
2026-02-28,S010,P0022,2,2,1,9.1,2026-02-23
2026-02-28,S010,P0023,4,2,1,11.4,2026-02-18
2026-02-28,S010,P0024,1,2,1,2.0,2026-02-19
2026-02-28,S010,P0025,0,2,1,0.0,2026-02-18
2026-02-28,S010,P0026,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0027,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0028,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0029,4,2,1,9.4,2026-02-20
2026-02-28,S010,P0030,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0031,4,2,1,12.4,2026-02-20
2026-02-28,S010,P0032,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0033,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0034,1,2,1,8.1,2026-02-19
2026-02-28,S010,P0035,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0036,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0037,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0038,0,2,1,0.0,2026-02-18
2026-02-28,S010,P0039,2,2,1,8.6,2026-02-18
2026-02-28,S010,P0040,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0041,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0042,2,3,1,4.4,2026-02-18
2026-02-28,S010,P0043,3,2,1,8.1,2026-02-22
2026-02-28,S010,P0044,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0045,5,2,1,10.1,2026-02-18
2026-02-28,S010,P0046,1,2,1,30.0,2026-02-20
2026-02-28,S010,P0047,1,2,1,6.0,2026-02-18
2026-02-28,S010,P0048,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0049,1,2,1,6.0,2026-02-18
2026-02-28,S010,P0050,6,2,1,12.4,2026-02-21
2026-02-28,S010,P0051,2,2,1,10.7,2026-02-20
2026-02-28,S010,P0052,3,2,1,6.9,2026-02-19
2026-02-28,S010,P0053,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0054,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0055,1,2,1,6.2,2026-02-26
2026-02-28,S010,P0056,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0057,2,2,1,12.1,2026-02-23
2026-02-28,S010,P0058,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0059,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0060,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0061,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0062,1,2,1,7.5,2026-02-27
2026-02-28,S010,P0063,1,2,1,3.6,2026-02-28
2026-02-28,S010,P0064,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0065,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0066,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0067,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0068,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0069,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0070,0,2,1,0.0,2026-02-26
